year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1974,Total Biomass,Tropical Dry,130892290.30017184,1142790.382296882,114.5374447736363,"Modified Decay, Turnover and Spinup parameters"
1974,Total Biomass,Tropical Moist,120480347.33826976,608498.4096054054,197.99615814345015,"Modified Decay, Turnover and Spinup parameters"
1974,Total Biomass,Tropical Premontane Wet,87175801.4606282,417245.7651077393,208.93154287166476,"Modified Decay, Turnover and Spinup parameters"
1975,Deadwood,Tropical Dry,20178491.254442062,1142790.382296882,17.65721130229109,"Modified Decay, Turnover and Spinup parameters"
1975,Deadwood,Tropical Moist,18329142.515843865,608498.4096054054,30.121923453719152,"Modified Decay, Turnover and Spinup parameters"
1975,Deadwood,Tropical Premontane Wet,14645891.128140425,417245.7651077393,35.10135357361537,"Modified Decay, Turnover and Spinup parameters"
1975,Litter,Tropical Dry,17998561.92403471,1142790.382296882,15.749661707739957,"Modified Decay, Turnover and Spinup parameters"
1975,Litter,Tropical Moist,16354623.841829695,608498.4096054054,26.877019863429425,"Modified Decay, Turnover and Spinup parameters"
1975,Litter,Tropical Premontane Wet,14228861.687190173,417245.7651077393,34.10187203102244,"Modified Decay, Turnover and Spinup parameters"
1975,Soil Carbon,Tropical Dry,30750280.809287112,1142790.382296882,26.908067556083605,"Modified Decay, Turnover and Spinup parameters"
1975,Soil Carbon,Tropical Moist,46703552.27519039,608498.4096054054,76.75213531860562,"Modified Decay, Turnover and Spinup parameters"
1975,Soil Carbon,Tropical Premontane Wet,34248556.27344587,417245.7651077393,82.08245388566702,"Modified Decay, Turnover and Spinup parameters"
1975,Total Biomass,Tropical Dry,130906172.26755658,1142790.382296882,114.54959220469608,"Modified Decay, Turnover and Spinup parameters"
1975,Total Biomass,Tropical Moist,120755106.9433347,608498.4096054054,198.44769523989567,"Modified Decay, Turnover and Spinup parameters"
1975,Total Biomass,Tropical Premontane Wet,87412911.34416114,417245.7651077393,209.49981678445502,"Modified Decay, Turnover and Spinup parameters"
1976,Deadwood,Tropical Dry,20220509.05507139,1142790.382296882,17.693979025646335,"Modified Decay, Turnover and Spinup parameters"
1976,Deadwood,Tropical Moist,18405288.80713755,608498.4096054054,30.24706148217031,"Modified Decay, Turnover and Spinup parameters"
1976,Deadwood,Tropical Premontane Wet,14716829.24505116,417245.7651077393,35.2713687609293,"Modified Decay, Turnover and Spinup parameters"
1976,Litter,Tropical Dry,18033986.929617107,1142790.382296882,15.780660398428267,"Modified Decay, Turnover and Spinup parameters"
1976,Litter,Tropical Moist,16423878.734276382,608498.4096054054,26.990832638209884,"Modified Decay, Turnover and Spinup parameters"
1976,Litter,Tropical Premontane Wet,14304972.173898498,417245.7651077393,34.28428367680313,"Modified Decay, Turnover and Spinup parameters"
1976,Soil Carbon,Tropical Dry,30962032.427482434,1142790.382296882,27.09336104601456,"Modified Decay, Turnover and Spinup parameters"
1976,Soil Carbon,Tropical Moist,46823769.06259496,608498.4096054054,76.94969834507684,"Modified Decay, Turnover and Spinup parameters"
1976,Soil Carbon,Tropical Premontane Wet,34349171.30469893,417245.7651077393,82.32359481426838,"Modified Decay, Turnover and Spinup parameters"
1976,Total Biomass,Tropical Dry,130918572.0637275,1142790.382296882,114.56044266018031,"Modified Decay, Turnover and Spinup parameters"
1976,Total Biomass,Tropical Moist,121020469.36555253,608498.4096054054,198.88378910313176,"Modified Decay, Turnover and Spinup parameters"
1976,Total Biomass,Tropical Premontane Wet,87642645.70075423,417245.7651077393,210.05041400030396,"Modified Decay, Turnover and Spinup parameters"
1977,Deadwood,Tropical Dry,20260000.833668172,1142790.382296882,17.728536350601598,"Modified Decay, Turnover and Spinup parameters"
1977,Deadwood,Tropical Moist,18479322.56681517,608498.4096054054,30.36872779798801,"Modified Decay, Turnover and Spinup parameters"
1977,Deadwood,Tropical Premontane Wet,14786034.941264514,417245.7651077393,35.43723190922389,"Modified Decay, Turnover and Spinup parameters"
1977,Litter,Tropical Dry,18067284.42433734,1142790.382296882,15.809797408361188,"Modified Decay, Turnover and Spinup parameters"
1977,Litter,Tropical Moist,16491112.427740553,608498.4096054054,27.10132379546331,"Modified Decay, Turnover and Spinup parameters"
1977,Litter,Tropical Premontane Wet,14379226.766325584,417245.7651077393,34.46224735825095,"Modified Decay, Turnover and Spinup parameters"
1977,Soil Carbon,Tropical Dry,31173298.94696796,1142790.382296882,27.27823004977788,"Modified Decay, Turnover and Spinup parameters"
1977,Soil Carbon,Tropical Moist,46944352.558028445,608498.4096054054,77.14786401573436,"Modified Decay, Turnover and Spinup parameters"
1977,Soil Carbon,Tropical Premontane Wet,34450209.49490515,417245.7651077393,82.56574991482437,"Modified Decay, Turnover and Spinup parameters"
1977,Total Biomass,Tropical Dry,130929647.78449535,1142790.382296882,114.5701344820047,"Modified Decay, Turnover and Spinup parameters"
1977,Total Biomass,Tropical Moist,121276756.0084094,608498.4096054054,199.30496792432712,"Modified Decay, Turnover and Spinup parameters"
1977,Total Biomass,Tropical Premontane Wet,87865233.95649764,417245.7651077393,210.5838843776149,"Modified Decay, Turnover and Spinup parameters"
1978,Deadwood,Tropical Dry,20297111.16861336,1142790.382296882,17.761009790630556,"Modified Decay, Turnover and Spinup parameters"
1978,Deadwood,Tropical Moist,18551284.75834774,608498.4096054054,30.48698972011733,"Modified Decay, Turnover and Spinup parameters"
1978,Deadwood,Tropical Premontane Wet,14853533.241587803,417245.7651077393,35.59900299467962,"Modified Decay, Turnover and Spinup parameters"
1978,Litter,Tropical Dry,18098578.412365828,1142790.382296882,15.837181247526505,"Modified Decay, Turnover and Spinup parameters"
1978,Litter,Tropical Moist,16556374.078277327,608498.4096054054,27.20857411774286,"Modified Decay, Turnover and Spinup parameters"
1978,Litter,Tropical Premontane Wet,14451658.157234915,417245.7651077393,34.6358414290994,"Modified Decay, Turnover and Spinup parameters"
1978,Soil Carbon,Tropical Dry,31384068.520277806,1142790.382296882,27.46266420023531,"Modified Decay, Turnover and Spinup parameters"
1978,Soil Carbon,Tropical Moist,47065277.524092555,608498.4096054054,77.34659085569854,"Modified Decay, Turnover and Spinup parameters"
1978,Soil Carbon,Tropical Premontane Wet,34551648.97262782,417245.7651077393,82.80886676874012,"Modified Decay, Turnover and Spinup parameters"
1978,Total Biomass,Tropical Dry,130939540.78524761,1142790.382296882,114.5787913633589,"Modified Decay, Turnover and Spinup parameters"
1978,Total Biomass,Tropical Moist,121524277.28506337,608498.4096054054,199.71174183325894,"Modified Decay, Turnover and Spinup parameters"
1978,Total Biomass,Tropical Premontane Wet,88080898.39100309,417245.7651077393,211.1007606470475,"Modified Decay, Turnover and Spinup parameters"
1979,Deadwood,Tropical Dry,20331977.09770208,1142790.382296882,17.791519260808844,"Modified Decay, Turnover and Spinup parameters"
1979,Deadwood,Tropical Moist,18621216.911104277,608498.4096054054,30.60191549749428,"Modified Decay, Turnover and Spinup parameters"
1979,Deadwood,Tropical Premontane Wet,14919350.112684313,417245.7651077393,35.75674425079403,"Modified Decay, Turnover and Spinup parameters"
1979,Litter,Tropical Dry,18127986.082719814,1142790.382296882,15.8629144623046,"Modified Decay, Turnover and Spinup parameters"
1979,Litter,Tropical Moist,16619712.28254925,608498.4096054054,27.312663468301718,"Modified Decay, Turnover and Spinup parameters"
1979,Litter,Tropical Premontane Wet,14522299.200226765,417245.7651077393,34.805144628554544,"Modified Decay, Turnover and Spinup parameters"
1979,Soil Carbon,Tropical Dry,31594330.19091772,1142790.382296882,27.64665390989432,"Modified Decay, Turnover and Spinup parameters"
1979,Soil Carbon,Tropical Moist,47186519.506524906,608498.4096054054,77.54583867708722,"Modified Decay, Turnover and Spinup parameters"
1979,Soil Carbon,Tropical Premontane Wet,34653468.42578994,417245.7651077393,83.05289429802092,"Modified Decay, Turnover and Spinup parameters"
1979,Total Biomass,Tropical Dry,130948377.26301216,1142790.382296882,114.58652373309305,"Modified Decay, Turnover and Spinup parameters"
1979,Total Biomass,Tropical Moist,121763332.97096922,608498.4096054054,200.10460347781256,"Modified Decay, Turnover and Spinup parameters"
1979,Total Biomass,Tropical Premontane Wet,88289854.39264058,417245.7651077393,211.60155902323604,"Modified Decay, Turnover and Spinup parameters"
1980,Deadwood,Tropical Dry,20364728.432911634,1142790.382296882,17.82017835325214,"Modified Decay, Turnover and Spinup parameters"
1980,Deadwood,Tropical Moist,18689160.97944819,608498.4096054054,30.713574077486253,"Modified Decay, Turnover and Spinup parameters"
1980,Deadwood,Tropical Premontane Wet,14983512.334244905,417245.7651077393,35.91051985962262,"Modified Decay, Turnover and Spinup parameters"
1980,Litter,Tropical Dry,18155618.135763515,1142790.382296882,15.88709392117278,"Modified Decay, Turnover and Spinup parameters"
1980,Litter,Tropical Moist,16681175.035799881,608498.4096054054,27.413670722027305,"Modified Decay, Turnover and Spinup parameters"
1980,Litter,Tropical Premontane Wet,14591182.852281265,417245.7651077393,34.970235943589735,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Tropical Dry,31804073.83584914,1142790.382296882,27.830190320578716,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Tropical Moist,47308054.814742774,608498.4096054054,77.74556854704149,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Tropical Premontane Wet,34755647.091887355,417245.7651077393,83.29778274181622,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Tropical Dry,130956270.02248274,1142790.382296882,114.59343030108036,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Tropical Moist,121994212.61529224,608498.4096054054,200.48402870009497,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Tropical Premontane Wet,88492310.61973205,417245.7651077393,212.08677959111694,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Tropical Dry,20395488.07158664,1142790.382296882,17.847094609419067,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Tropical Moist,18755159.213930696,608498.4096054054,30.82203489421263,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Tropical Premontane Wet,15046047.379545862,417245.7651077393,36.0603956655156,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Tropical Dry,18181579.100353945,1142790.382296882,15.909811092224091,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Tropical Moist,16740809.694422271,608498.4096054054,27.511673703926736,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Tropical Premontane Wet,14658342.120129226,417245.7651077393,35.13119448041424,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Tropical Dry,32013290.111758374,1142790.382296882,28.013265256411422,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Tropical Moist,47429860.502606414,608498.4096054054,77.94574275611235,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Tropical Premontane Wet,34858164.748121455,417245.7651077393,83.54348363277106,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Tropical Dry,130963319.80052271,1142790.382296882,114.5995992172256,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Tropical Moist,122217195.83475335,608498.4096054054,200.8504770193366,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Tropical Premontane Wet,88688469.24234787,417245.7651077393,212.5569068854351,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Tropical Dry,20424372.301768336,1142790.382296882,17.87236978728996,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Tropical Moist,18819254.043778844,608498.4096054054,30.92736767542682,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Tropical Premontane Wet,15106983.3053886,417245.7651077393,36.2064389113398,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Tropical Dry,18205967.640138213,1142790.382296882,15.931152311193093,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Tropical Moist,16798662.942843147,608498.4096054054,27.606749134704593,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Tropical Premontane Wet,14723810.010799224,417245.7651077393,35.28809934595096,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Tropical Dry,32221970.40473045,1142790.382296882,28.19587117977652,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Tropical Moist,47551914.34943455,608498.4096054054,78.14632478706176,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Tropical Premontane Wet,34961001.701606445,417245.7651077393,83.78994977355606,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Tropical Dry,130969616.55390452,1142790.382296882,114.60510919830293,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Tropical Moist,122432552.70545253,608498.4096054054,201.20439227581005,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Tropical Premontane Wet,88878526.18411097,417245.7651077393,213.01241047026843,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Tropical Dry,20451491.102139708,1142790.382296882,17.89610012383415,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Tropical Moist,18881487.9701393,608498.4096054054,31.02964226707417,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Tropical Premontane Wet,15166348.650014445,417245.7651077393,36.34871799381417,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Tropical Dry,18228876.8500975,1142790.382296882,15.951199040947015,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Tropical Moist,16854780.76466863,608498.4096054054,27.698972583344126,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Tropical Premontane Wet,14787619.485303186,417245.7651077393,35.44102953683615,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Tropical Dry,32430106.783316817,1142790.382296882,28.3780011502511,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Tropical Moist,47674194.8413327,608498.4096054054,78.34727928417777,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Tropical Premontane Wet,35064138.77943228,417245.7651077393,84.03713521305166,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Tropical Dry,130975240.74703957,1142790.382296882,114.61003065478539,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Tropical Moist,122640544.07631174,608498.4096054054,201.54620314593885,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Tropical Premontane Wet,89062671.21622647,417245.7651077393,213.4537451643856,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Tropical Dry,20476948.434514236,1142790.382296882,17.918376590952608,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Tropical Moist,18941903.46864263,608498.4096054054,31.128928473167147,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Tropical Premontane Wet,15224172.338840898,417245.7651077393,36.48730223759079,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Tropical Dry,18250394.541885436,1142790.382296882,15.970028121171412,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Tropical Moist,16909208.41711974,608498.4096054054,27.788418425094818,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Tropical Premontane Wet,14849803.41565569,417245.7651077393,35.59006383640884,"Modified Decay, Turnover and Spinup parameters"
1984,Soil Carbon,Tropical Dry,32637691.954594985,1142790.382296882,28.5596487861552,"Modified Decay, Turnover and Spinup parameters"
1984,Soil Carbon,Tropical Moist,47796681.15270588,608498.4096054054,78.54857202289274,"Modified Decay, Turnover and Spinup parameters"
1984,Soil Carbon,Tropical Premontane Wet,35167557.31872532,417245.7651077393,84.28499522252673,"Modified Decay, Turnover and Spinup parameters"
1984,Total Biomass,Tropical Dry,130980264.19816771,1142790.382296882,114.61442643130395,"Modified Decay, Turnover and Spinup parameters"
1984,Total Biomass,Tropical Moist,122841421.8237549,608498.4096054054,201.87632356083594,"Modified Decay, Turnover and Spinup parameters"
1984,Total Biomass,Tropical Premontane Wet,89241088.2395748,417245.7651077393,213.8813517173299,"Modified Decay, Turnover and Spinup parameters"
1985,Deadwood,Tropical Dry,20500842.52763068,1142790.382296882,17.939285143812864,"Modified Decay, Turnover and Spinup parameters"
1985,Deadwood,Tropical Moist,19000542.901354086,608498.4096054054,31.225295911086143,"Modified Decay, Turnover and Spinup parameters"
1985,Deadwood,Tropical Premontane Wet,15280483.598006021,417245.7651077393,36.6222616880494,"Modified Decay, Turnover and Spinup parameters"
1985,Litter,Tropical Dry,18270603.517332073,1142790.382296882,15.98771200770012,"Modified Decay, Turnover and Spinup parameters"
1985,Litter,Tropical Moist,16961990.40925475,608498.4096054054,27.8751598056832,"Modified Decay, Turnover and Spinup parameters"
1985,Litter,Tropical Premontane Wet,14910394.545500543,417245.7651077393,35.735280720345834,"Modified Decay, Turnover and Spinup parameters"
1985,Soil Carbon,Tropical Dry,32844719.222966388,1142790.382296882,28.740808228497812,"Modified Decay, Turnover and Spinup parameters"
1985,Soil Carbon,Tropical Moist,47919353.12813722,608498.4096054054,78.75016988000283,"Modified Decay, Turnover and Spinup parameters"
1985,Soil Carbon,Tropical Premontane Wet,35271239.156829394,417245.7651077393,84.53348627210588,"Modified Decay, Turnover and Spinup parameters"
1985,Total Biomass,Tropical Dry,130984751.03598464,1142790.382296882,114.61835264374538,"Modified Decay, Turnover and Spinup parameters"
1985,Total Biomass,Tropical Moist,123035429.26311332,608498.4096054054,202.19515338240313,"Modified Decay, Turnover and Spinup parameters"
1985,Total Biomass,Tropical Premontane Wet,89413955.4459188,417245.7651077393,214.2956571957794,"Modified Decay, Turnover and Spinup parameters"
1986,Deadwood,Tropical Dry,20523266.1530248,1142790.382296882,17.95890696225086,"Modified Decay, Turnover and Spinup parameters"
1986,Deadwood,Tropical Moist,19057448.43742775,608498.4096054054,31.31881388118333,"Modified Decay, Turnover and Spinup parameters"
1986,Deadwood,Tropical Premontane Wet,15335311.874391679,417245.7651077393,36.753666919619576,"Modified Decay, Turnover and Spinup parameters"
1986,Litter,Tropical Dry,18289581.83134534,1142790.382296882,16.004319002567474,"Modified Decay, Turnover and Spinup parameters"
1986,Litter,Tropical Moist,17013170.483672734,608498.4096054054,27.959268611244703,"Modified Decay, Turnover and Spinup parameters"
1986,Litter,Tropical Premontane Wet,14969425.453327637,417245.7651077393,35.87675826850465,"Modified Decay, Turnover and Spinup parameters"
1986,Soil Carbon,Tropical Dry,33051182.45169731,1142790.382296882,28.921474107323245,"Modified Decay, Turnover and Spinup parameters"
1986,Soil Carbon,Tropical Moist,48042191.26460791,608498.4096054054,78.95204080444837,"Modified Decay, Turnover and Spinup parameters"
1986,Soil Carbon,Tropical Premontane Wet,35375166.62137847,417245.7651077393,84.78256600697685,"Modified Decay, Turnover and Spinup parameters"
1986,Total Biomass,Tropical Dry,130988758.5458584,1142790.382296882,114.62185941973496,"Modified Decay, Turnover and Spinup parameters"
1986,Total Biomass,Tropical Moist,123222801.38371092,608498.4096054054,202.50307878966774,"Modified Decay, Turnover and Spinup parameters"
1986,Total Biomass,Tropical Premontane Wet,89581445.45223203,417245.7651077393,214.69707530548746,"Modified Decay, Turnover and Spinup parameters"
1987,Deadwood,Tropical Dry,20544306.892497804,1142790.382296882,17.97731868481954,"Modified Decay, Turnover and Spinup parameters"
1987,Deadwood,Tropical Moist,19112661.981028292,608498.4096054054,31.40955124833002,"Modified Decay, Turnover and Spinup parameters"
1987,Deadwood,Tropical Premontane Wet,15388686.762209788,417245.7651077393,36.88158885983226,"Modified Decay, Turnover and Spinup parameters"
1987,Litter,Tropical Dry,18307403.04413106,1142790.382296882,16.019913474713714,"Modified Decay, Turnover and Spinup parameters"
1987,Litter,Tropical Moist,17062791.600652244,608498.4096054054,28.040815442257273,"Modified Decay, Turnover and Spinup parameters"
1987,Litter,Tropical Premontane Wet,15026928.518646473,417245.7651077393,36.014574083852686,"Modified Decay, Turnover and Spinup parameters"
1987,Soil Carbon,Tropical Dry,33257076.026986502,1142790.382296882,29.101641510268458,"Modified Decay, Turnover and Spinup parameters"
1987,Soil Carbon,Tropical Moist,48165176.69390865,608498.4096054054,79.15415378840916,"Modified Decay, Turnover and Spinup parameters"
1987,Soil Carbon,Tropical Premontane Wet,35479322.52044354,417245.7651077393,85.03219322377598,"Modified Decay, Turnover and Spinup parameters"
1987,Total Biomass,Tropical Dry,130992337.94242759,1142790.382296882,114.62499157469938,"Modified Decay, Turnover and Spinup parameters"
1987,Total Biomass,Tropical Moist,123403765.10353915,608498.4096054054,202.80047269731259,"Modified Decay, Turnover and Spinup parameters"
1987,Total Biomass,Tropical Premontane Wet,89743725.52906081,417245.7651077393,215.0860069385907,"Modified Decay, Turnover and Spinup parameters"
1988,Deadwood,Tropical Dry,20564047.39651394,1142790.382296882,17.99459263489992,"Modified Decay, Turnover and Spinup parameters"
1988,Deadwood,Tropical Moist,19166225.10659831,608498.4096054054,31.497576335535673,"Modified Decay, Turnover and Spinup parameters"
1988,Deadwood,Tropical Premontane Wet,15440637.93570869,417245.7651077393,37.00609862803923,"Modified Decay, Turnover and Spinup parameters"
1988,Litter,Tropical Dry,18324136.46247137,1142790.382296882,16.034556071115933,"Modified Decay, Turnover and Spinup parameters"
1988,Litter,Tropical Moist,17110895.925163515,608498.4096054054,28.119869592197396,"Modified Decay, Turnover and Spinup parameters"
1988,Litter,Tropical Premontane Wet,15082935.89092533,417245.7651077393,36.14880521802464,"Modified Decay, Turnover and Spinup parameters"
1988,Soil Carbon,Tropical Dry,33462394.8243497,1142790.382296882,29.28130595314776,"Modified Decay, Turnover and Spinup parameters"
1988,Soil Carbon,Tropical Moist,48288291.16540574,608498.4096054054,79.35647883898231,"Modified Decay, Turnover and Spinup parameters"
1988,Soil Carbon,Tropical Premontane Wet,35583690.13274006,417245.7651077393,85.2823278471186,"Modified Decay, Turnover and Spinup parameters"
1988,Total Biomass,Tropical Dry,130995534.99511704,1142790.382296882,114.62778915922492,"Modified Decay, Turnover and Spinup parameters"
1988,Total Biomass,Tropical Moist,123578539.58270885,608498.4096054054,203.08769527079974,"Modified Decay, Turnover and Spinup parameters"
1988,Total Biomass,Tropical Premontane Wet,89900957.7214261,417245.7651077393,215.46284046337124,"Modified Decay, Turnover and Spinup parameters"
1989,Deadwood,Tropical Dry,20582565.632272583,1142790.382296882,18.01079703777687,"Modified Decay, Turnover and Spinup parameters"
1989,Deadwood,Tropical Moist,19218179.0013754,608498.4096054054,31.582956829481056,"Modified Decay, Turnover and Spinup parameters"
1989,Deadwood,Tropical Premontane Wet,15491195.087584985,417245.7651077393,37.127267387806604,"Modified Decay, Turnover and Spinup parameters"
1989,Litter,Tropical Dry,18339847.369222272,1142790.382296882,16.048303917610166,"Modified Decay, Turnover and Spinup parameters"
1989,Litter,Tropical Moist,17157524.81695465,608498.4096054054,28.196499031247814,"Modified Decay, Turnover and Spinup parameters"
1989,Litter,Tropical Premontane Wet,15137479.461121244,417245.7651077393,36.27952810308935,"Modified Decay, Turnover and Spinup parameters"
1989,Soil Carbon,Tropical Dry,33667134.17702937,1142790.382296882,29.460463352309773,"Modified Decay, Turnover and Spinup parameters"
1989,Soil Carbon,Tropical Moist,48411517.02922379,608498.4096054054,79.55898695054493,"Modified Decay, Turnover and Spinup parameters"
1989,Soil Carbon,Tropical Premontane Wet,35688253.19789434,417245.7651077393,85.53293090627075,"Modified Decay, Turnover and Spinup parameters"
1989,Total Biomass,Tropical Dry,130998390.46961066,1142790.382296882,114.63028784536881,"Modified Decay, Turnover and Spinup parameters"
1989,Total Biomass,Tropical Moist,123747336.53690457,608498.4096054054,203.36509444149794,"Modified Decay, Turnover and Spinup parameters"
1989,Total Biomass,Tropical Premontane Wet,90053299.06375888,417245.7651077393,215.82795223938516,"Modified Decay, Turnover and Spinup parameters"
1990,Deadwood,Tropical Dry,20599935.123113073,1142790.382296882,18.025996230130573,"Modified Decay, Turnover and Spinup parameters"
1990,Deadwood,Tropical Moist,19268564.413784802,608498.4096054054,31.66575969570724,"Modified Decay, Turnover and Spinup parameters"
1990,Deadwood,Tropical Premontane Wet,15540387.87270839,417245.7651077393,37.24516621204201,"Modified Decay, Turnover and Spinup parameters"
1990,Litter,Tropical Dry,18354597.242958747,1142790.382296882,16.061210811092092,"Modified Decay, Turnover and Spinup parameters"
1990,Litter,Tropical Moist,17202718.822644345,608498.4096054054,28.270770393302815,"Modified Decay, Turnover and Spinup parameters"
1990,Litter,Tropical Premontane Wet,15190590.835638637,417245.7651077393,36.40681848913719,"Modified Decay, Turnover and Spinup parameters"
1990,Soil Carbon,Tropical Dry,33871289.84655274,1142790.382296882,29.639109998874154,"Modified Decay, Turnover and Spinup parameters"
1990,Soil Carbon,Tropical Moist,48534837.21967188,608498.4096054054,79.76165007751688,"Modified Decay, Turnover and Spinup parameters"
1990,Soil Carbon,Tropical Premontane Wet,35792995.906776264,417245.7651077393,85.78396451198003,"Modified Decay, Turnover and Spinup parameters"
1990,Total Biomass,Tropical Dry,131000940.90050362,1142790.382296882,114.63251960276935,"Modified Decay, Turnover and Spinup parameters"
1990,Total Biomass,Tropical Moist,123910360.39410362,608498.4096054054,203.6330061642332,"Modified Decay, Turnover and Spinup parameters"
1990,Total Biomass,Tropical Premontane Wet,90200901.68735719,417245.7651077393,216.18170687500188,"Modified Decay, Turnover and Spinup parameters"
1991,Deadwood,Tropical Dry,20616225.178732585,1142790.382296882,18.040250861488925,"Modified Decay, Turnover and Spinup parameters"
1991,Deadwood,Tropical Moist,19317421.607396435,608498.4096054054,31.74605110294907,"Modified Decay, Turnover and Spinup parameters"
1991,Deadwood,Tropical Premontane Wet,15588245.85662845,417245.7651077393,37.35986595958217,"Modified Decay, Turnover and Spinup parameters"
1991,Litter,Tropical Dry,18368443.96750014,1142790.382296882,16.073327402862457,"Modified Decay, Turnover and Spinup parameters"
1991,Litter,Tropical Moist,17246517.66981092,608498.4096054054,28.342748966254188,"Modified Decay, Turnover and Spinup parameters"
1991,Litter,Tropical Premontane Wet,15242301.312408559,417245.7651077393,36.530751386949994,"Modified Decay, Turnover and Spinup parameters"
1991,Soil Carbon,Tropical Dry,34074857.99520039,1142790.382296882,29.817242534640254,"Modified Decay, Turnover and Spinup parameters"
1991,Soil Carbon,Tropical Moist,48658235.238969244,608498.4096054054,79.96444110761568,"Modified Decay, Turnover and Spinup parameters"
1991,Soil Carbon,Tropical Premontane Wet,35897902.89186374,417245.7651077393,86.03539183338229,"Modified Decay, Turnover and Spinup parameters"
1991,Total Biomass,Tropical Dry,131003218.84883626,1142790.382296882,114.63451292400124,"Modified Decay, Turnover and Spinup parameters"
1991,Total Biomass,Tropical Moist,124067808.6080249,608498.4096054054,203.89175493240725,"Modified Decay, Turnover and Spinup parameters"
1991,Total Biomass,Tropical Premontane Wet,90343912.99502692,417245.7651077393,216.5244576459601,"Modified Decay, Turnover and Spinup parameters"
1992,Deadwood,Tropical Dry,20631501.115334757,1142790.382296882,18.05361808686885,"Modified Decay, Turnover and Spinup parameters"
1992,Deadwood,Tropical Moist,19364790.320361245,608498.4096054054,31.823896356473277,"Modified Decay, Turnover and Spinup parameters"
1992,Deadwood,Tropical Premontane Wet,15634798.468774121,417245.7651077393,37.47143716302782,"Modified Decay, Turnover and Spinup parameters"
1992,Litter,Tropical Dry,18381442.030721925,1142790.382296882,16.08470137259754,"Modified Decay, Turnover and Spinup parameters"
1992,Litter,Tropical Moist,17288960.263254065,608498.4096054054,28.41249868584781,"Modified Decay, Turnover and Spinup parameters"
1992,Litter,Tropical Premontane Wet,15292641.859197738,417245.7651077393,36.651401016014965,"Modified Decay, Turnover and Spinup parameters"
1992,Soil Carbon,Tropical Dry,34277835.16014266,1142790.382296882,29.9948579294551,"Modified Decay, Turnover and Spinup parameters"
1992,Soil Carbon,Tropical Moist,48781695.14134291,608498.4096054054,80.16733383572277,"Modified Decay, Turnover and Spinup parameters"
1992,Soil Carbon,Tropical Premontane Wet,36002959.21771577,417245.7651077393,86.28717707516876,"Modified Decay, Turnover and Spinup parameters"
